dayofweek,date,deptime,arrtime,crsarrtime,uniquecarrier,airline,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,org_airport,dest,dest_airport,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay,fl_date,total_delay,is_delayed,flight_route,weekday_name,is_duplicate
4,3/1/2019,1657,1905,1845,WN,Southwest Airlines Co.,3517,N487WN,68,75,49,20,27,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,5,14,0,N,0,2,0,0,0,18,3/1/2019,20,TRUE,LAS-PHX,Friday,FALSE
4,3/1/2019,1825,114,50,WN,Southwest Airlines Co.,512,N794SW,229,245,210,24,40,LAS,McCarran International Airport,PIT,Pittsburgh International Airport,1910,6,13,0,N,0,10,0,0,0,14,3/1/2019,24,TRUE,LAS-PIT,Friday,FALSE
4,3/1/2019,1630,23,2350,WN,Southwest Airlines Co.,416,N401WN,293,290,266,33,30,LAS,McCarran International Airport,PVD,Theodore Francis Green State Airport,2363,4,23,0,N,0,6,0,3,0,24,3/1/2019,33,TRUE,LAS-PVD,Friday,FALSE
4,3/1/2019,1824,121,45,WN,Southwest Airlines Co.,1509,N403WN,237,260,222,36,59,LAS,McCarran International Airport,RDU,Raleigh-Durham International Airport,2027,2,13,0,N,0,27,0,0,0,9,3/1/2019,36,TRUE,LAS-RDU,Friday,FALSE
4,3/1/2019,1716,1830,1755,WN,Southwest Airlines Co.,239,N267WN,74,85,60,35,46,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,10,0,N,0,11,0,0,0,24,3/1/2019,35,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,1928,2034,2015,WN,Southwest Airlines Co.,298,N450WN,66,80,54,19,33,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,8,0,N,0,9,0,0,0,10,3/1/2019,19,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,1741,1905,1850,WN,Southwest Airlines Co.,675,N286WN,84,80,57,15,11,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,14,13,0,N,0,0,0,4,0,11,3/1/2019,15,FALSE,LAS-RNO,Friday,FALSE
4,3/1/2019,1609,1732,1700,WN,Southwest Airlines Co.,709,N428WN,83,80,55,32,29,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,7,21,0,N,0,26,0,3,0,3,3/1/2019,32,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,913,1029,955,WN,Southwest Airlines Co.,891,N400WN,76,75,61,34,33,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,3,12,0,N,0,8,0,1,0,25,3/1/2019,34,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,2215,2334,2315,WN,Southwest Airlines Co.,1341,N442WN,79,75,57,19,15,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,18,0,N,0,6,0,4,0,9,3/1/2019,19,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,2137,2251,2155,WN,Southwest Airlines Co.,2273,N286WN,74,75,56,56,57,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,14,0,N,0,0,0,0,0,56,3/1/2019,56,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,1100,1210,1145,WN,Southwest Airlines Co.,2719,N466WN,70,85,54,25,40,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,12,0,N,0,0,0,1,0,24,3/1/2019,25,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,1313,1437,1415,WN,Southwest Airlines Co.,3430,N487WN,84,80,57,22,18,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,23,0,N,0,8,0,4,0,10,3/1/2019,22,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,1415,1527,1510,WN,Southwest Airlines Co.,3835,N610WN,72,80,56,17,25,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,12,0,N,0,9,0,0,0,8,3/1/2019,17,TRUE,LAS-RNO,Friday,FALSE
4,3/1/2019,1348,1455,1435,WN,Southwest Airlines Co.,341,N315SW,67,65,51,20,18,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,2,14,0,N,0,8,0,2,0,10,3/1/2019,20,TRUE,LAS-SAN,Friday,FALSE
4,3/1/2019,2140,2240,2150,WN,Southwest Airlines Co.,708,N692SW,60,60,45,50,50,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,3,12,0,N,0,21,0,0,0,29,3/1/2019,50,TRUE,LAS-SAN,Friday,FALSE
4,3/1/2019,1643,1751,1735,WN,Southwest Airlines Co.,715,N902WN,68,70,46,16,18,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,4,18,0,N,0,4,0,0,0,12,3/1/2019,16,TRUE,LAS-SAN,Friday,FALSE
4,3/1/2019,1839,1945,1840,WN,Southwest Airlines Co.,2186,N692SW,66,60,44,65,59,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,4,18,0,N,0,5,0,6,0,54,3/1/2019,65,TRUE,LAS-SAN,Friday,FALSE
4,3/1/2019,2207,2307,2225,WN,Southwest Airlines Co.,2211,N646SW,60,60,49,42,42,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,3,8,0,N,0,17,0,0,0,25,3/1/2019,42,TRUE,LAS-SAN,Friday,FALSE
4,3/1/2019,1503,1604,1530,WN,Southwest Airlines Co.,2357,N414WN,61,65,48,34,38,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,3,10,0,N,0,9,0,0,0,25,3/1/2019,34,TRUE,LAS-SAN,Friday,FALSE
4,3/1/2019,1613,1727,1615,WN,Southwest Airlines Co.,2363,N405WN,74,60,47,72,58,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,3,24,0,N,0,0,0,19,0,53,3/1/2019,72,TRUE,LAS-SAN,Friday,FALSE
4,3/1/2019,2248,2346,2255,WN,Southwest Airlines Co.,2449,N454WN,58,60,45,51,53,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,3,10,0,N,0,12,0,0,0,39,3/1/2019,51,TRUE,LAS-SAN,Friday,FALSE
4,3/1/2019,2022,36,5,WN,Southwest Airlines Co.,802,N902WN,134,150,122,31,47,LAS,McCarran International Airport,SAT,San Antonio International Airport,1069,2,10,0,N,0,23,0,0,0,8,3/1/2019,31,TRUE,LAS-SAT,Friday,FALSE
4,3/1/2019,1831,110,45,WN,Southwest Airlines Co.,495,N768SW,219,215,192,25,21,LAS,McCarran International Airport,SDF,Louisville International Airport (Standiford Field),1624,9,18,0,N,0,18,0,4,0,3,3/1/2019,25,TRUE,LAS-SDF,Friday,FALSE
4,3/1/2019,1426,1605,1530,WN,Southwest Airlines Co.,488,N615SW,99,95,75,35,31,LAS,McCarran International Airport,SFO,San Francisco International Airport,414,3,21,0,N,0,0,0,22,0,13,3/1/2019,35,TRUE,LAS-SFO,Friday,FALSE
4,3/1/2019,1009,1148,1045,WN,Southwest Airlines Co.,619,N491WN,99,95,76,63,59,LAS,McCarran International Airport,SFO,San Francisco International Airport,414,3,20,0,N,0,0,0,54,0,9,3/1/2019,63,TRUE,LAS-SFO,Friday,FALSE
4,3/1/2019,2021,2303,1835,WN,Southwest Airlines Co.,2005,N302SW,162,95,73,268,201,LAS,McCarran International Airport,SFO,San Francisco International Airport,414,4,85,0,N,0,192,0,67,0,9,3/1/2019,268,TRUE,LAS-SFO,Friday,FALSE
4,3/1/2019,2025,2208,2040,WN,Southwest Airlines Co.,2788,N602SW,103,95,88,88,80,LAS,McCarran International Airport,SFO,San Francisco International Airport,414,4,11,0,N,0,0,0,63,0,25,3/1/2019,88,TRUE,LAS-SFO,Friday,FALSE
4,3/1/2019,2301,59,2240,WN,Southwest Airlines Co.,3061,N447WN,118,95,98,139,116,LAS,McCarran International Airport,SFO,San Francisco International Airport,414,4,16,0,N,0,0,0,131,0,8,3/1/2019,139,TRUE,LAS-SFO,Friday,FALSE
4,3/1/2019,1518,1646,1350,WN,Southwest Airlines Co.,3575,N492WN,88,95,72,176,183,LAS,McCarran International Airport,SFO,San Francisco International Airport,414,4,12,0,N,0,0,0,176,0,0,3/1/2019,176,TRUE,LAS-SFO,Friday,FALSE
4,3/1/2019,1307,1432,1400,WN,Southwest Airlines Co.,12,N361SW,85,85,71,32,32,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,4,10,0,N,0,4,0,0,0,28,3/1/2019,32,TRUE,LAS-SJC,Friday,FALSE
4,3/1/2019,2017,2144,2105,WN,Southwest Airlines Co.,400,N429WN,87,80,70,39,32,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,4,13,0,N,0,2,0,7,0,30,3/1/2019,39,TRUE,LAS-SJC,Friday,FALSE
4,3/1/2019,2114,2241,2200,WN,Southwest Airlines Co.,774,N437WN,87,80,69,41,34,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,8,10,0,N,0,34,0,7,0,0,3/1/2019,41,TRUE,LAS-SJC,Friday,FALSE
4,3/1/2019,1605,1739,1645,WN,Southwest Airlines Co.,783,N306SW,94,85,68,54,45,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,5,21,0,N,0,10,0,9,0,35,3/1/2019,54,TRUE,LAS-SJC,Friday,FALSE
4,3/1/2019,1734,1857,1820,WN,Southwest Airlines Co.,3844,N446WN,83,85,66,37,39,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,5,12,0,N,0,9,0,0,0,28,3/1/2019,37,TRUE,LAS-SJC,Friday,FALSE
4,3/1/2019,1139,1408,1320,WN,Southwest Airlines Co.,161,N455WN,89,80,54,48,39,LAS,McCarran International Airport,SLC,Salt Lake City International Airport,368,6,29,0,N,0,39,0,9,0,0,3/1/2019,48,TRUE,LAS-SLC,Friday,FALSE
4,3/1/2019,2104,2314,2120,WN,Southwest Airlines Co.,415,N395SW,70,75,58,114,119,LAS,McCarran International Airport,SLC,Salt Lake City International Airport,368,2,10,0,N,0,25,0,0,0,89,3/1/2019,114,TRUE,LAS-SLC,Friday,FALSE
4,3/1/2019,919,1132,1050,WN,Southwest Airlines Co.,643,N756SA,73,80,55,42,49,LAS,McCarran International Airport,SLC,Salt Lake City International Airport,368,4,14,0,N,0,3,0,0,0,39,3/1/2019,42,TRUE,LAS-SLC,Friday,FALSE
4,3/1/2019,2113,2328,2305,WN,Southwest Airlines Co.,1166,N351SW,75,75,58,23,23,LAS,McCarran International Airport,SLC,Salt Lake City International Airport,368,3,14,0,N,0,4,0,0,0,19,3/1/2019,23,TRUE,LAS-SLC,Friday,FALSE
4,3/1/2019,1712,1935,1820,WN,Southwest Airlines Co.,1585,N766SW,83,85,62,75,77,LAS,McCarran International Airport,SLC,Salt Lake City International Airport,368,4,17,0,N,0,0,0,6,0,69,3/1/2019,75,TRUE,LAS-SLC,Friday,FALSE
4,3/1/2019,2242,54,2355,WN,Southwest Airlines Co.,2533,N385SW,72,75,55,59,62,LAS,McCarran International Airport,SLC,Salt Lake City International Airport,368,4,13,0,N,0,0,0,10,0,49,3/1/2019,59,TRUE,LAS-SLC,Friday,FALSE
4,3/1/2019,1949,2110,2035,WN,Southwest Airlines Co.,94,N715SW,81,85,66,35,39,LAS,McCarran International Airport,SMF,Sacramento International Airport,397,5,10,0,N,0,25,0,0,0,10,3/1/2019,35,TRUE,LAS-SMF,Friday,FALSE
4,3/1/2019,1409,1539,1520,WN,Southwest Airlines Co.,584,N324SW,90,90,74,19,19,LAS,McCarran International Airport,SMF,Sacramento International Airport,397,6,10,0,N,0,19,0,0,0,0,3/1/2019,19,TRUE,LAS-SMF,Friday,FALSE
4,3/1/2019,1821,1946,1855,WN,Southwest Airlines Co.,641,N626SW,85,85,67,51,51,LAS,McCarran International Airport,SMF,Sacramento International Airport,397,6,12,0,N,0,9,0,0,0,42,3/1/2019,51,TRUE,LAS-SMF,Friday,FALSE
4,3/1/2019,1917,2014,1925,WN,Southwest Airlines Co.,433,N264LV,57,65,40,49,57,LAS,McCarran International Airport,SNA,John Wayne Airport (Orange County Airport),226,7,10,0,N,0,16,0,0,0,33,3/1/2019,49,TRUE,LAS-SNA,Friday,FALSE
4,3/1/2019,1125,1224,1110,WN,Southwest Airlines Co.,1016,N765SW,59,60,45,74,75,LAS,McCarran International Airport,SNA,John Wayne Airport (Orange County Airport),226,5,9,0,N,0,9,0,0,0,65,3/1/2019,74,TRUE,LAS-SNA,Friday,FALSE
4,3/1/2019,1143,1641,1600,WN,Southwest Airlines Co.,773,N472WN,178,190,151,41,53,LAS,McCarran International Airport,STL,St. Louis International Airport at Lambert Field,1372,3,24,0,N,0,2,0,0,0,39,3/1/2019,41,TRUE,LAS-STL,Friday,FALSE
4,3/1/2019,1940,29,2355,WN,Southwest Airlines Co.,1583,N600WN,169,180,157,34,45,LAS,McCarran International Airport,STL,St. Louis International Airport at Lambert Field,1372,3,9,0,N,0,22,0,0,0,12,3/1/2019,34,TRUE,LAS-STL,Friday,FALSE
4,3/1/2019,1820,112,35,WN,Southwest Airlines Co.,3403,N737JW,232,250,217,37,55,LAS,McCarran International Airport,TPA,Tampa International Airport,1984,5,10,0,N,0,29,0,0,0,8,3/1/2019,37,TRUE,LAS-TPA,Friday,FALSE
4,3/1/2019,1143,1621,1505,WN,Southwest Airlines Co.,574,N314SW,158,150,126,76,68,LAS,McCarran International Airport,TUL,Tulsa International Airport,1076,3,29,0,N,0,0,0,14,0,62,3/1/2019,76,TRUE,LAS-TUL,Friday,FALSE
4,3/1/2019,2211,17,2330,WN,Southwest Airlines Co.,486,N264LV,66,75,53,47,56,LAS,McCarran International Airport,TUS,Tucson International Airport,365,4,9,0,N,0,5,0,0,0,42,3/1/2019,47,TRUE,LAS-TUS,Friday,FALSE
4,3/1/2019,1821,2032,1940,WN,Southwest Airlines Co.,637,N342SW,71,75,56,52,56,LAS,McCarran International Airport,TUS,Tucson International Airport,365,4,11,0,N,0,24,0,0,0,28,3/1/2019,52,TRUE,LAS-TUS,Friday,FALSE
4,3/1/2019,1341,1556,1535,WN,Southwest Airlines Co.,1918,N267WN,75,75,55,21,21,LAS,McCarran International Airport,TUS,Tucson International Airport,365,3,17,0,N,0,8,0,0,0,13,3/1/2019,21,TRUE,LAS-TUS,Friday,FALSE
4,3/1/2019,2108,2313,2240,WN,Southwest Airlines Co.,3142,N446WN,65,70,53,33,38,LAS,McCarran International Airport,TUS,Tucson International Airport,365,4,8,0,N,0,8,0,0,0,25,3/1/2019,33,TRUE,LAS-TUS,Friday,FALSE
4,3/1/2019,1118,1333,1305,WN,Southwest Airlines Co.,3572,N489WN,75,75,54,28,28,LAS,McCarran International Airport,TUS,Tucson International Airport,365,3,18,0,N,0,0,0,0,0,28,3/1/2019,28,TRUE,LAS-TUS,Friday,FALSE
4,3/1/2019,1735,2010,1955,WN,Southwest Airlines Co.,230,N364SW,95,105,81,15,25,LAX,Los Angeles International Airport,ABQ,Albuquerque International Sunport,677,4,10,0,N,0,0,0,4,0,11,3/1/2019,15,FALSE,LAX-ABQ,Friday,FALSE
4,3/1/2019,2105,2342,2310,WN,Southwest Airlines Co.,361,N690SW,97,105,82,32,40,LAX,Los Angeles International Airport,ABQ,Albuquerque International Sunport,677,6,9,0,N,0,0,0,11,0,21,3/1/2019,32,TRUE,LAX-ABQ,Friday,FALSE
4,3/1/2019,1632,2207,2125,WN,Southwest Airlines Co.,1107,N708SA,215,225,203,42,52,LAX,Los Angeles International Airport,BNA,Nashville International Airport,1797,4,8,0,N,0,0,0,18,0,24,3/1/2019,42,TRUE,LAX-BNA,Friday,FALSE
4,3/1/2019,1327,1902,1840,WN,Southwest Airlines Co.,1324,N249WN,215,225,200,22,32,LAX,Los Angeles International Airport,BNA,Nashville International Airport,1797,4,11,0,N,0,10,0,0,0,12,3/1/2019,22,TRUE,LAX-BNA,Friday,FALSE
4,3/1/2019,1925,2201,2025,WN,Southwest Airlines Co.,1671,N684WN,96,110,85,96,110,LAX,Los Angeles International Airport,ELP,El Paso International Airport,714,3,8,0,N,0,5,0,0,0,91,3/1/2019,96,TRUE,LAX-ELP,Friday,FALSE
4,3/1/2019,1005,1250,1235,WN,Southwest Airlines Co.,2635,N335SW,105,110,88,15,20,LAX,Los Angeles International Airport,ELP,El Paso International Airport,714,3,14,0,N,0,7,0,0,0,8,3/1/2019,15,FALSE,LAX-ELP,Friday,FALSE
4,3/1/2019,1742,2231,2125,WN,Southwest Airlines Co.,528,N496WN,169,180,157,66,77,LAX,Los Angeles International Airport,HOU,William P. Hobby Airport,1390,4,8,0,N,0,11,0,0,0,55,3/1/2019,66,TRUE,LAX-HOU,Friday,FALSE
4,3/1/2019,2020,109,35,WN,Southwest Airlines Co.,3394,N667SW,169,180,159,34,45,LAX,Los Angeles International Airport,HOU,William P. Hobby Airport,1390,3,7,0,N,0,6,0,0,0,28,3/1/2019,34,TRUE,LAX-HOU,Friday,FALSE
4,3/1/2019,1501,1554,1530,WN,Southwest Airlines Co.,416,N401WN,53,65,41,24,36,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,4,8,0,N,0,18,0,0,0,6,3/1/2019,24,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,1205,1313,1240,WN,Southwest Airlines Co.,479,N622SW,68,65,47,33,30,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,3,18,0,N,0,16,0,3,0,14,3/1/2019,33,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,922,1102,1000,WN,Southwest Airlines Co.,574,N314SW,100,65,44,62,27,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,4,52,0,N,0,13,0,35,0,14,3/1/2019,62,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,1835,1931,1840,WN,Southwest Airlines Co.,1004,N676SW,56,60,42,51,55,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,6,8,0,N,0,0,0,4,0,47,3/1/2019,51,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,1027,1151,1120,WN,Southwest Airlines Co.,1079,N351SW,84,65,43,31,12,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,22,19,0,N,0,11,0,19,0,1,3/1/2019,31,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,1910,2026,1950,WN,Southwest Airlines Co.,2021,N499WN,76,65,42,36,25,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,25,9,0,N,0,7,0,11,0,18,3/1/2019,36,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,2237,2335,2245,WN,Southwest Airlines Co.,2454,N352SW,58,65,47,50,57,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,3,8,0,N,0,3,0,0,0,47,3/1/2019,50,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,2025,2120,2055,WN,Southwest Airlines Co.,2809,N335SW,55,60,43,25,30,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,4,8,0,N,0,0,0,0,0,25,3/1/2019,25,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,1423,1519,1440,WN,Southwest Airlines Co.,3144,N272WN,56,65,42,39,48,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,5,9,0,N,0,11,0,0,0,28,3/1/2019,39,TRUE,LAX-LAS,Friday,FALSE
4,3/1/2019,1928,22,2345,WN,Southwest Airlines Co.,2208,N632SW,174,190,159,37,53,LAX,Los Angeles International Airport,MCI,Kansas City International Airport,1363,6,9,0,N,0,17,0,0,0,20,3/1/2019,37,TRUE,LAX-MCI,Friday,FALSE
4,3/1/2019,1713,2242,2215,WN,Southwest Airlines Co.,108,N550WN,209,230,192,27,48,LAX,Los Angeles International Airport,MDW,Chicago Midway International Airport,1750,7,10,0,N,0,5,0,0,0,22,3/1/2019,27,TRUE,LAX-MDW,Friday,FALSE
4,3/1/2019,1453,2130,2040,WN,Southwest Airlines Co.,771,N486WN,277,235,202,50,8,LAX,Los Angeles International Airport,MDW,Chicago Midway International Airport,1750,64,11,0,N,0,0,0,42,0,8,3/1/2019,50,TRUE,LAX-MDW,Friday,FALSE
4,3/1/2019,1030,1142,1115,WN,Southwest Airlines Co.,184,N473WN,72,75,62,27,30,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,3,7,0,N,0,0,0,0,0,27,3/1/2019,27,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,2004,2127,2015,WN,Southwest Airlines Co.,303,N683SW,83,75,66,72,64,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,13,0,N,0,0,0,13,0,59,3/1/2019,72,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,923,1114,1015,WN,Southwest Airlines Co.,418,N631SW,111,75,63,59,23,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,44,0,N,0,0,0,36,0,23,3/1/2019,59,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1419,1534,1515,WN,Southwest Airlines Co.,420,N268WN,75,75,65,19,19,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,6,0,N,0,12,0,0,0,7,3/1/2019,19,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1522,1638,1615,WN,Southwest Airlines Co.,430,N752SW,76,75,65,23,22,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,5,6,0,N,0,7,0,1,0,15,3/1/2019,23,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1803,1933,1845,WN,Southwest Airlines Co.,440,N720WN,90,75,67,48,33,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,5,18,0,N,0,6,0,15,0,27,3/1/2019,48,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,2146,2304,2215,WN,Southwest Airlines Co.,724,N342SW,78,75,65,49,46,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,9,0,N,0,0,0,3,0,46,3/1/2019,49,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,2001,2118,2045,WN,Southwest Airlines Co.,810,N648SW,77,75,64,33,31,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,9,0,N,0,0,0,2,0,31,3/1/2019,33,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1827,1945,1915,WN,Southwest Airlines Co.,829,N476WN,78,75,63,30,27,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,11,0,N,0,0,0,3,0,27,3/1/2019,30,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1904,2019,1945,WN,Southwest Airlines Co.,1026,N224WN,75,75,64,34,34,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,6,5,0,N,0,0,0,0,0,34,3/1/2019,34,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1450,1607,1545,WN,Southwest Airlines Co.,1032,N489WN,77,75,64,22,20,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,5,8,0,N,0,0,0,2,0,20,3/1/2019,22,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1722,1836,1815,WN,Southwest Airlines Co.,1061,N422WN,74,75,63,21,22,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,7,0,N,0,4,0,0,0,17,3/1/2019,21,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1820,1943,1745,WN,Southwest Airlines Co.,1135,N304SW,83,75,71,118,110,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,8,0,N,0,0,0,8,3,107,3/1/2019,118,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1623,1753,1715,WN,Southwest Airlines Co.,1168,N361SW,90,75,70,38,23,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,13,7,0,N,0,0,0,15,0,23,3/1/2019,38,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,2008,2136,2115,WN,Southwest Airlines Co.,1414,N402WN,88,75,67,21,8,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,5,16,0,N,0,5,0,13,0,3,3/1/2019,21,TRUE,LAX-OAK,Friday,FALSE
4,3/1/2019,1811,2016,1940,WN,Southwest Airlines Co.,109,N269WN,65,75,52,36,46,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,6,7,0,N,0,5,0,0,0,31,3/1/2019,36,TRUE,LAX-PHX,Friday,FALSE
4,3/1/2019,2020,2225,2115,WN,Southwest Airlines Co.,386,N718SW,65,70,56,70,75,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,4,5,0,N,0,0,0,0,0,70,3/1/2019,70,TRUE,LAX-PHX,Friday,FALSE
4,3/1/2019,2116,2318,2250,WN,Southwest Airlines Co.,520,N283WN,62,70,53,28,36,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,3,6,0,N,0,5,0,0,0,23,3/1/2019,28,TRUE,LAX-PHX,Friday,FALSE
4,3/1/2019,1556,1804,1655,WN,Southwest Airlines Co.,746,N637SW,68,75,52,69,76,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,4,12,0,N,0,69,0,0,0,0,3/1/2019,69,TRUE,LAX-PHX,Friday,FALSE
4,3/1/2019,1040,1241,1220,WN,Southwest Airlines Co.,1058,N202WN,61,75,50,21,35,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,4,7,0,N,0,15,0,0,0,6,3/1/2019,21,TRUE,LAX-PHX,Friday,FALSE
4,3/1/2019,1419,1624,1550,WN,Southwest Airlines Co.,2015,N792SW,65,75,53,34,44,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,3,9,0,N,0,11,0,0,0,23,3/1/2019,34,TRUE,LAX-PHX,Friday,FALSE
4,3/1/2019,2321,38,2115,WN,Southwest Airlines Co.,593,N901WN,77,80,65,203,206,LAX,Los Angeles International Airport,SFO,San Francisco International Airport,337,6,6,0,N,0,0,0,203,0,0,3/1/2019,203,TRUE,LAX-SFO,Friday,FALSE
4,3/1/2019,2008,2139,1930,WN,Southwest Airlines Co.,646,N738CB,91,85,70,129,123,LAX,Los Angeles International Airport,SFO,San Francisco International Airport,337,5,16,0,N,0,0,24,6,0,99,3/1/2019,129,TRUE,LAX-SFO,Friday,FALSE
4,3/1/2019,1625,1748,1550,WN,Southwest Airlines Co.,656,N738CB,83,80,67,118,115,LAX,Los Angeles International Airport,SFO,San Francisco International Airport,337,3,13,0,N,0,0,0,5,0,113,3/1/2019,118,TRUE,LAX-SFO,Friday,FALSE
4,3/1/2019,1305,1421,1210,WN,Southwest Airlines Co.,680,N738CB,76,80,63,131,135,LAX,Los Angeles International Airport,SFO,San Francisco International Airport,337,5,8,0,N,0,0,0,131,0,0,3/1/2019,131,TRUE,LAX-SFO,Friday,FALSE
